作曲家,乐曲编码,链接,版权
"Bach, J.S.","Suite [No. 4 for cello] in E flat major, BWV 1010-| 3. Courante",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_3_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 4 for cello] in E flat major, BWV 1010-| 4. Sarabande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_4_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 4 for cello] in E flat major, BWV 1010-| 5. Bouree",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_5_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 4 for cello] in E flat major, BWV 1010-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_6_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 6 for cello] in D major, BWV 1012-| 1. Prelude",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_1_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 6 for cello] in D major, BWV 1012-| 2. Allemande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_2_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 6 for cello] in D major, BWV 1012-| 3. Courante",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_3_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 6 for cello] in D major, BWV 1012-| 4. Sarabande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_4_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 6 for cello] in D major, BWV 1012-| 5. Gavotte",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_5_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Suite [No. 6 for cello] in D major, BWV 1012-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_6_%28c%29bachovich.mid,Michael Lorimer
"Bach, J.S.","Sonatas for solo violin, BWV 1001, 1003, 1005-| Sonata [No. 1] in g minor, BWV 1001",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_and-or_partitas_1001_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for solo violin, BWV 1001, 1003, 1005-| Sonata [No. 2] in a minor, BWV 1003",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_and-or_partitas_1003_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for solo violin, BWV 1001, 1003, 1005-| Sonata [No. 3] in C major, BWV 1005",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_and-or_partitas_1005_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonata [No. 1] in g minor, BWV 1001-| 1. Adagio",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1001_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Sonata [No. 1] in g minor, BWV 1001-| 2. Fuga",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1001_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Sonata [No. 1] in g minor, BWV 1001-| 3. Siciliano",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1001_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Sonata [No. 1] in g minor, BWV 1001-| 4. Presto",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1001_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Sonata [No. 2] in a minor, BWV 1003-| 1. Grave",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1003_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Sonata [No. 2] in a minor, BWV 1003-| 2. Fuga",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1003_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Sonata [No. 2] in a minor, BWV 1003-| 3. Andante",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1003_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Sonata [No. 2] in a minor, BWV 1003-| 4. Allegro",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1003_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Sonata [No. 3] in C major, BWV 1005-| 1. Adagio",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1005_1_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Sonata [No. 3] in C major, BWV 1005-| 2. Fuga",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1005_2_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Sonata [No. 3] in C major, BWV 1005-| 3. Largo",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1005_3_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Sonata [No. 3] in C major, BWV 1005-| 4. Allegro assai",https://kunstderfuge.com/-/mid.files/bach/violin_sonata_bwv-1005_4_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Partitas for solo violin, BWV 1002, 1004, 1006-| Partita [No. 1] in h minor, BWV 1002",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_and-or_partitas_1002_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Partitas for solo violin, BWV 1002, 1004, 1006-| Partita [No. 2] in d minor, BWV 1004",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_and-or_partitas_1004_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Partitas for solo violin, BWV 1002, 1004, 1006-| Partita [No. 3] in E major, BWV 1006",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_and-or_partitas_1006_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Partita [No. 1] in h minor, BWV 1002-| 1. Allemanda",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1002_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 1] in h minor, BWV 1002-| 2. Double",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1002_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 1] in h minor, BWV 1002-| 3. Corrente",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1002_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 1] in h minor, BWV 1002-| 4. Double",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1002_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 1] in h minor, BWV 1002-| 5. Sarabande",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1002_5_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 1] in h minor, BWV 1002-| 6. Double",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1002_6_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 1] in h minor, BWV 1002-| 7. Tempo di Bourree",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1002_7_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 1] in h minor, BWV 1002-| 8. Double",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1002_8_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 2] in d minor, BWV 1004-| 1. Allemande",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1004_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 2] in d minor, BWV 1004-| 2. Courante",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1004_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 2] in d minor, BWV 1004-| 3. Sarabande",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1004_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 2] in d minor, BWV 1004-| 4. Gigue",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1004_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 2] in d minor, BWV 1004-| 5. Chaconne",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1004_5_%28c%29grossman.mid,Unknown
"Bach, J.S.","Partita [No. 3] in E major, BWV 1006-| 1. Prelude",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1006_1_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Partita [No. 3] in E major, BWV 1006-| 2. Loure",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1006_2_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Partita [No. 3] in E major, BWV 1006-| 3. Gavotte en Rondeau",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1006_3_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Partita [No. 3] in E major, BWV 1006-| 4. Minuet",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1006_4_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Partita [No. 3] in E major, BWV 1006-| 5. Bouree",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1006_5_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Partita [No. 3] in E major, BWV 1006-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/violin_partita_bwv-1006_6_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Sonatas for accompanied violin, BWV 1014-1019-| Sonata [No. 1] in h minor, BWV 1014",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_1014_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for accompanied violin, BWV 1014-1019-| Sonata [No. 2] in a minor, BWV 1015",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_1015_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for accompanied violin, BWV 1014-1019-| Sonata [No. 3] in E major, BWV 1016",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_1016_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for accompanied violin, BWV 1014-1019-| Sonata [No. 4] in c minor, BWV 1017",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_1017_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for accompanied violin, BWV 1014-1019-| Sonata [No. 5] in f minor, BWV 1018",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_1018_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for accompanied violin, BWV 1014-1019-| Sonata [No. 6] in G major, BWV 1019",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_1019_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonata [No. 1] in h minor, BWV 1014-| 1. Adagio",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1014_1_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 1] in h minor, BWV 1014-| 2. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1014_2_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 1] in h minor, BWV 1014-| 3. Andante",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1014_3_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 1] in h minor, BWV 1014-| 4. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1014_4_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 2] in a minor, BWV 1015-| 1. Andante con moto",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1015_1_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 2] in a minor, BWV 1015-| 2. Allegro assai",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1015_2_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 2] in a minor, BWV 1015-| 3. Andante un poco",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1015_3_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 2] in a minor, BWV 1015-| 4. Presto",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1015_4_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 3] in E major, BWV 1016-| 1. Adagio",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1016_1_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 3] in E major, BWV 1016-| 2. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1016_2_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 3] in E major, BWV 1016-| 3. Adagio, ma non tanto",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1016_3_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 3] in E major, BWV 1016-| 4. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1016_4_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 4] in c minor, BWV 1017-| 1. Siciliano: Largo",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1017_1_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 4] in c minor, BWV 1017-| 2. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1017_2_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 4] in c minor, BWV 1017-| 3. Adagio",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1017_3_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 4] in c minor, BWV 1017-| 4. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1017_4_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 5] in f minor, BWV 1018-| 1. Largo",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1018_1_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 5] in f minor, BWV 1018-| 2. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1018_2_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 5] in f minor, BWV 1018-| 3. Adagio",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1018_3_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 5] in f minor, BWV 1018-| 4. Vivace",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1018_4_%28c%29degiusti.mid,Unknown
"Bach, J.S.","Sonata [No. 6] in G major, BWV 1019-| 1. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1019_1_%28c%29degiusti.mid,Bruno de Giusti
"Bach, J.S.","Sonata [No. 6] in G major, BWV 1019-| 2. Largo",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1019_2_%28c%29degiusti.mid,Bruno de Giusti
"Bach, J.S.","Sonata [No. 6] in G major, BWV 1019-| 3. Allegro (solo cembalo)",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1019_3_%28c%29degiusti.mid,Bruno de Giusti
"Bach, J.S.","Sonata [No. 6] in G major, BWV 1019-| 4. Adagio",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1019_4_%28c%29degiusti.mid,Bruno de Giusti
"Bach, J.S.","Sonata [No. 6] in G major, BWV 1019-| 5. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_violin-and-harpsichord_bwv-1019_5_%28c%29degiusti.mid,Bruno de Giusti
"Bach, J.S.","Sonatas for violin and harpsichord (or basso continuo)* [5], BWV 1020-1024-| Sonata for violin, harpsichord and cello in G major, BWV 1021",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_1021_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for violin and harpsichord (or basso continuo)* [5], BWV 1020-1024-•
				Sonata for violin, harpsichord and cello in G major, BWV 1023",https://kunstderfuge.com/-/mid.files/24/bach_violin_sonata_1023_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","-| Sonata for two violins, harpsichord and cello in d minor, BWV 1036",https://kunstderfuge.com/-/mid.files/24/bach_trio_%28quartet%29_sonatas_1036_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","-| Sonata for two violins, harpsichord and cello in C major, BWV 1037",https://kunstderfuge.com/-/mid.files/24/bach_trio_%28quartet%29_sonatas_1037_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","-•
				Suite for violin and harpsichord in A major, BWV 1025",https://kunstderfuge.com/-/mid.files/24/bach_violin_suite_1025_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","-•
				Fuga for violin and harpsichord in g minor, BWV 1026",https://kunstderfuge.com/-/mid.files/24/bach_violin_fugue_1026_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Suites for solo cello, BWV 1007-1012-| Suite [No. 1] in G major, BWV 1007",https://kunstderfuge.com/-/mid.files/24/bach_cello_suites_1007_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Suites for solo cello, BWV 1007-1012-| Suite [No. 2] in d minor, BWV 1008",https://kunstderfuge.com/-/mid.files/24/bach_cello_suites_1008_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Suites for solo cello, BWV 1007-1012-| Suite [No. 3] in C major, BWV 1009",https://kunstderfuge.com/-/mid.files/24/bach_cello_suites_1009_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Suites for solo cello, BWV 1007-1012-| Suite [No. 4] in E flat major, BWV 1010",https://kunstderfuge.com/-/mid.files/24/bach_cello_suites_1010_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Suites for solo cello, BWV 1007-1012-| Suite [No. 5] in c minor, BWV 1011",https://kunstderfuge.com/-/mid.files/24/bach_cello_suites_1011_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Suites for solo cello, BWV 1007-1012-| Suite [No. 6] in D major, BWV 1012",https://kunstderfuge.com/-/mid.files/24/bach_cello_suites_1012_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Suite [No. 1] in G major, BWV 1007-| 1. Prelude",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1007_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 1] in G major, BWV 1007-| 2. Allemande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1007_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 1] in G major, BWV 1007-| 3. Courante",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1007_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 1] in G major, BWV 1007-| 4. Sarabande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1007_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 1] in G major, BWV 1007-| 5. Menuet",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1007_5_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 1] in G major, BWV 1007-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1007_6_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 2] in d minor, BWV 1008-| 1. Prelude",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1008_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 2] in d minor, BWV 1008-| 2. Allemande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1008_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 2] in d minor, BWV 1008-| 3. Courante",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1008_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 2] in d minor, BWV 1008-| 4. Sarabande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1008_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 2] in d minor, BWV 1008-| 5. Menuet",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1008_5_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 2] in d minor, BWV 1008-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1008_6_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 3] in C major, BWV 1009-| 1. Prelude",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1009_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 3] in C major, BWV 1009-| 2. Allemande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1009_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 3] in C major, BWV 1009-| 3. Courante",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1009_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 3] in C major, BWV 1009-| 4. Sarabande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1009_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 3] in C major, BWV 1009-| 5. Bouree",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1009_5_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 3] in C major, BWV 1009-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1009_6_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 4] in E flat major, BWV 1010-| 1. Prelude",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 4] in E flat major, BWV 1010-| 2. Allemande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 4] in E flat major, BWV 1010-| 3. Courante",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 4] in E flat major, BWV 1010-| 4. Sarabande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 4] in E flat major, BWV 1010-| 5. Bouree",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_5_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 4] in E flat major, BWV 1010-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1010_6_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 5] in c minor, BWV 1011-| 1. Prelude",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1011_1_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 5] in c minor, BWV 1011-| 2. Allemande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1011_2_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 5] in c minor, BWV 1011-| 3. Courante",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1011_3_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 5] in c minor, BWV 1011-| 4. Sarabande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1011_4_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 5] in c minor, BWV 1011-| 5. Gavotte I/II",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1011_5_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 5] in c minor, BWV 1011-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1011_6_%28c%29grossman.mid,Unknown
"Bach, J.S.","Suite [No. 6] in D major, BWV 1012-| 1. Prelude",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_1_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Suite [No. 6] in D major, BWV 1012-| 2. Allemande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_2_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Suite [No. 6] in D major, BWV 1012-| 3. Courante",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_3_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Suite [No. 6] in D major, BWV 1012-| 4. Sarabande",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_4_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Suite [No. 6] in D major, BWV 1012-| 5. Gavotte",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_5_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Suite [No. 6] in D major, BWV 1012-| 6. Gigue",https://kunstderfuge.com/-/mid.files/bach/suite_for_unaccompanied_cello_bwv-1012_6_%28c%29grossman.mid,Dave J. Grossman
"Bach, J.S.","Sonatas for accompanied viola, BWV 1027-1029-| Sonata [No. 1] in G major, BWV 1027",https://kunstderfuge.com/-/mid.files/24/bach_viola_sonata_1027_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for accompanied viola, BWV 1027-1029-| Sonata [No. 2] in D major, BWV 1028",https://kunstderfuge.com/-/mid.files/24/bach_viola_sonata_1028_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonatas for accompanied viola, BWV 1027-1029-| Sonata [No. 3] in g minor, BWV 1029",https://kunstderfuge.com/-/mid.files/24/bach_viola_sonata_1029_%28c%29harfesoft.mid,Unknown
"Bach, J.S.","Sonata [No. 3] in g minor, BWV 1029-| 1. Vivace",https://kunstderfuge.com/-/mid.files/bach/sonata_for_harpsichord_and_viola_bwv-1029_1_%28c%29degiusti.mid,Bruno de Giusti
"Bach, J.S.","Sonata [No. 3] in g minor, BWV 1029-| 2. Adagio",https://kunstderfuge.com/-/mid.files/bach/sonata_for_harpsichord_and_viola_bwv-1029_2_%28c%29degiusti.mid,Bruno de Giusti
"Bach, J.S.","Sonata [No. 3] in g minor, BWV 1029-| 3. Allegro",https://kunstderfuge.com/-/mid.files/bach/sonata_for_harpsichord_and_viola_bwv-1029_3_%28c%29degiusti.mid,Bruno de Giusti
"Bach, J.S.","-| Partita for unaccompanied flute, BWV 1013",https://kunstderfuge.com/-/mid.files/24/bach_%28solo%29-flute_sonata_1013_%28c%29harfesoft.mid,Unknown
